Humidity,Temperature,Label
44.91,28.51,0
44.91,28.53,0
44.91,28.52,0
44.88,28.52,0
44.88,28.53,0
44.88,28.53,0
44.88,28.52,0
44.88,28.53,0
44.91,28.52,0
44.91,28.52,0
44.91,28.53,0
44.91,28.53,0
44.91,28.53,0
44.91,28.52,0
44.91,28.52,0
44.91,28.53,0
44.91,28.53,0
44.88,28.53,0
44.91,28.52,0
44.91,28.53,0
44.91,28.52,0
44.91,28.52,0
44.91,28.52,0
44.91,28.53,0
44.91,28.53,0
44.91,28.53,0
44.91,28.54,0
44.91,28.52,0
44.88,28.53,0
44.91,28.53,0
44.91,28.53,0
44.91,28.54,0
44.91,28.54,0
44.91,28.54,0
44.88,28.54,0
44.91,28.55,0
44.91,28.55,0
44.91,28.54,0
44.91,28.54,0
44.91,28.55,0
44.91,28.54,0
44.91,28.54,0
44.91,28.54,0
44.91,28.54,0
44.91,28.55,0
44.91,28.55,0
44.91,28.56,0
44.91,28.55,0
44.91,28.55,0
44.91,28.55,0
44.91,28.55,0
44.91,28.54,0
44.91,28.54,0
44.91,28.54,0
44.91,28.55,0
44.91,28.55,0
44.91,28.55,0
44.91,28.55,0
44.91,28.55,0
44.91,28.56,0
44.91,28.56,0
44.91,28.56,0
44.91,28.57,0
44.91,28.55,0
44.91,28.56,0
44.91,28.55,0
44.91,28.57,0
44.91,28.56,0
44.91,28.55,0
44.91,28.56,0
44.88,28.57,0
44.91,28.57,0
44.91,28.57,0
44.91,28.56,0
44.91,28.56,0
44.88,28.56,0
44.88,28.56,0
44.88,28.57,0
44.85,28.56,0
44.88,28.56,0
44.91,28.57,0
44.88,28.56,0
44.91,28.57,0
44.85,28.57,0
44.85,28.57,0
44.88,28.55,0
44.88,28.56,0
44.85,28.56,0
44.85,28.57,0
44.85,28.56,0
44.85,28.56,0
44.85,28.57,0
44.88,28.58,0
44.85,28.57,0
44.85,28.57,0
44.88,28.57,0
44.88,28.59,0
44.85,28.57,0
44.85,28.58,0
44.85,28.57,0
44.85,28.58,0
44.85,28.58,0
44.88,28.58,0
44.85,28.59,0
44.85,28.57,0
44.88,28.58,0
44.88,28.58,0
44.85,28.59,0
44.85,28.58,0
44.85,28.57,0
44.85,28.57,0
44.85,28.58,0
44.85,28.58,0
44.85,28.59,0
44.85,28.58,0
44.85,28.58,0
44.85,28.59,0
44.85,28.59,0
44.85,28.59,0
44.85,28.59,0
44.85,28.59,0
44.85,28.58,0
44.85,28.59,0
44.85,28.59,0
44.85,28.59,0
44.85,28.59,0
44.85,28.6,0
44.85,28.6,0
44.85,28.59,0
44.85,28.6,0
44.85,28.6,0
44.85,28.59,0
44.85,28.6,0
44.85,28.6,0
44.85,28.59,0
44.85,28.61,0
44.85,28.59,0
44.85,28.59,0
44.81,28.6,0
44.85,28.59,0
44.81,28.6,0
44.85,28.59,0
44.85,28.59,0
44.85,28.61,0
44.85,28.59,0
44.85,28.6,0
44.85,28.61,0
44.85,28.6,0
44.85,28.61,0
44.85,28.61,0
44.85,28.61,0
44.81,28.6,0
44.85,28.6,0
44.85,28.61,0
44.85,28.61,0
44.85,28.61,0
44.81,28.6,0
44.81,28.6,0
44.85,28.62,0
44.85,28.61,0
44.85,28.61,0
44.81,28.61,0
44.85,28.6,0
44.85,28.61,0
44.85,28.61,0
44.85,28.61,0
44.81,28.62,0
44.85,28.61,0
44.85,28.61,0
44.85,28.62,0
44.85,28.62,0
44.81,28.61,0
44.81,28.62,0
44.81,28.61,0
44.81,28.62,0
44.85,28.63,0
44.85,28.64,0
44.85,28.62,0
44.85,28.62,0
44.81,28.63,0
44.85,28.63,0
44.85,28.63,0
44.81,28.62,0
44.81,28.63,0
44.81,28.62,0
44.81,28.64,0
44.81,28.64,0
44.81,28.64,0
44.81,28.63,0
44.81,28.64,0
44.78,28.63,0
44.81,28.63,0
44.81,28.64,0
44.78,28.64,0
44.81,28.65,0
44.81,28.65,0
44.78,28.64,0
44.81,28.65,0
44.81,28.65,0
44.78,28.64,0
44.78,28.64,0
44.81,28.64,0
44.78,28.65,0
44.78,28.64,0
44.81,28.65,0
44.81,28.66,0
44.81,28.66,0
44.78,28.67,0
44.78,28.66,0
44.78,28.65,0
44.81,28.65,0
44.78,28.67,0
44.81,28.66,0
44.81,28.67,0
44.78,28.67,0
44.78,28.66,0
44.78,28.66,0
44.78,28.67,0
44.78,28.67,0
44.78,28.66,0
44.78,28.67,0
44.78,28.67,0
44.78,28.66,0
44.78,28.67,0
44.78,28.67,0
44.78,28.67,0
44.78,28.67,0
44.78,28.67,0
44.78,28.67,0
44.78,28.67,0
44.78,28.68,0
44.78,28.67,0
44.78,28.67,0
44.78,28.67,0
44.78,28.67,0
44.78,28.67,0
44.78,28.67,0
44.78,28.67,0
44.81,28.68,0
44.78,28.68,0
44.78,28.68,0
44.78,28.68,0
44.78,28.67,0
44.81,28.68,0
44.81,28.68,0
44.81,28.67,0
44.78,28.68,0
44.78,28.67,0
44.78,28.68,0
44.78,28.67,0
44.78,28.66,0
44.78,28.67,0
44.78,28.68,0
44.78,28.68,0
44.81,28.67,0
44.78,28.67,0
44.78,28.67,0
44.81,28.67,0
44.81,28.68,0
44.81,28.67,0
44.85,28.68,0
44.85,28.68,0
44.81,28.68,0
44.81,28.69,0
44.78,28.68,0
44.85,28.67,0
44.81,28.69,0
44.81,28.67,0
44.81,28.68,0
44.81,28.68,0
44.81,28.68,0
44.85,28.68,0
44.81,28.69,0
44.81,28.68,0
44.85,28.69,0
44.81,28.69,0
44.85,28.68,0
44.85,28.69,0
44.81,28.68,0
44.81,28.68,0
44.81,28.68,0
44.81,28.68,0
44.81,28.68,0
44.85,28.7,0
44.85,28.69,0
44.85,28.69,0
44.85,28.68,0
44.85,28.68,0
44.85,28.68,0
44.85,28.69,0
44.85,28.69,0
44.85,28.69,0
44.85,28.68,0
44.85,28.68,0
44.85,28.69,0
44.85,28.69,0
44.85,28.69,0
44.85,28.68,0
44.85,28.69,0
44.85,28.69,0
44.85,28.7,0
44.85,28.69,0
44.85,28.68,0
44.85,28.69,0
44.85,28.69,0
44.85,28.69,0
44.85,28.7,0
44.85,28.69,0
44.85,28.69,0
44.85,28.69,0
44.85,28.7,0
44.85,28.7,0
44.85,28.7,0
44.85,28.69,0
44.85,28.69,0
44.85,28.7,0
44.85,28.7,0
44.85,28.69,0
44.85,28.7,0
44.85,28.71,0
44.85,28.7,0
44.85,28.7,0
44.85,28.69,0
44.85,28.7,0
44.85,28.7,0
44.85,28.7,0
44.85,28.71,0
44.85,28.7,0
44.88,28.7,0
44.88,28.7,0
44.85,28.7,0
44.88,28.71,0
44.85,28.7,0
44.85,28.7,0
44.88,28.71,0
44.95,28.7,0
44.98,28.7,0
45.04,28.71,0
45.01,28.71,0
45.04,28.7,0
45.04,28.69,0
45.04,28.69,0
45.08,28.7,0
45.14,28.69,0
45.18,28.7,0
45.21,28.71,0
45.21,28.7,0
45.18,28.71,0
45.21,28.7,0
45.21,28.71,0
45.24,28.71,0
45.21,28.69,0
45.21,28.69,0
45.21,28.7,0
45.18,28.7,0
45.18,28.69,0
45.21,28.69,0
45.18,28.71,0
45.18,28.7,0
45.18,28.71,0
45.14,28.71,0
45.14,28.71,0
45.11,28.71,0
45.11,28.71,0
45.11,28.71,0
45.11,28.7,0
45.11,28.7,0
45.11,28.69,0
45.11,28.69,0
45.11,28.68,0
45.11,28.68,0
45.11,28.69,0
45.11,28.69,0
45.11,28.71,0
45.11,28.71,0
45.08,28.71,0
45.11,28.71,0
45.11,28.71,0
45.08,28.7,0
45.11,28.7,0
45.11,28.69,0
45.11,28.69,0
45.11,28.7,0
45.11,28.69,0
45.11,28.7,0
45.11,28.71,0
45.11,28.71,0
45.08,28.71,0
45.04,28.71,0
45.04,28.72,0
45.04,28.73,0
45.04,28.72,0
45.04,28.71,0
45.04,28.71,0
45.08,28.71,0
45.04,28.71,0
45.04,28.72,0
45.04,28.71,0
45.04,28.72,0
45.08,28.71,0
45.08,28.7,0
45.08,28.7,0
45.04,28.7,0
45.04,28.71,0
45.04,28.71,0
45.04,28.69,0
45.04,28.7,0
45.04,28.71,0
45.04,28.73,0
45.04,28.71,0
45.04,28.73,0
44.98,28.73,0
45.01,28.73,0
45.01,28.73,0
45.01,28.73,0
45.01,28.73,0
45.01,28.73,0
45.04,28.74,0
45.04,28.73,0
45.04,28.73,0
45.04,28.72,0
45.04,28.72,0
45.04,28.73,0
45.04,28.73,0
45.04,28.73,0
45.04,28.72,0
45.08,28.73,0
45.01,28.73,0
45.01,28.73,0
44.98,28.74,0
44.98,28.73,0
45.04,28.73,0
45.08,28.73,0
45.14,28.74,0
45.18,28.73,0
45.18,28.73,0
45.21,28.73,0
45.21,28.73,0
45.24,28.72,0
45.24,28.73,0
45.24,28.73,0
45.24,28.73,0
45.28,28.73,0
45.24,28.73,0
45.28,28.73,0
45.21,28.72,0
45.11,28.72,0
45.04,28.7,0
45.04,28.7,0
45.11,28.7,0
45.18,28.71,0
45.21,28.71,0
45.24,28.72,0
45.21,28.71,0
45.24,28.71,0
45.24,28.71,0
45.24,28.73,0
45.18,28.71,0
45.14,28.71,0
45.14,28.72,0
45.14,28.71,0
45.11,28.71,0
45.18,28.73,0
45.11,28.72,0
45.11,28.72,0
45.11,28.72,0
45.11,28.73,0
45.11,28.74,0
45.11,28.73,0
45.11,28.73,0
45.11,28.73,0
45.14,28.74,0
45.18,28.73,0
45.18,28.72,0
45.18,28.73,0
45.11,28.73,0
45.11,28.73,0
45.08,28.73,0
45.08,28.73,0
45.04,28.73,0
45.08,28.73,0
45.04,28.73,0
45.04,28.73,0
45.04,28.73,0
45.08,28.73,0
45.04,28.73,0
45.08,28.73,0
45.08,28.74,0
45.08,28.74,0
45.08,28.74,0
45.04,28.73,0
45.04,28.73,0
45.04,28.74,0
45.04,28.73,0
45.04,28.75,0
45.04,28.74,0
45.04,28.75,0
45.04,28.74,0
45.04,28.75,0
45.04,28.73,0
45.08,28.75,0
45.04,28.74,0
45.04,28.75,0
45.04,28.74,0
45.04,28.75,0
45.04,28.74,0
44.98,28.74,0
44.98,28.74,0
44.98,28.74,0
45.01,28.73,0
45.01,28.73,0
45.01,28.75,0
45.01,28.75,0
45.01,28.75,0
45.01,28.75,0
45.01,28.75,0
44.98,28.75,0
44.98,28.75,0
44.98,28.75,0
44.98,28.75,0
44.98,28.76,0
44.98,28.75,0
44.98,28.75,0
44.98,28.75,0
44.98,28.76,0
44.98,28.74,0
44.98,28.75,0
44.98,28.75,0
44.98,28.76,0
44.98,28.75,0
44.98,28.74,0
44.98,28.75,0
44.98,28.76,0
44.98,28.75,0
44.98,28.76,0
44.98,28.75,0
44.98,28.76,0
44.98,28.76,0
44.98,28.76,0
44.95,28.76,0
44.98,28.77,0
44.98,28.75,0
44.98,28.76,0
44.98,28.76,0
44.98,28.77,0
44.98,28.77,0
44.95,28.77,0
44.95,28.76,0
44.95,28.76,0
44.91,28.76,0
44.95,28.76,0
44.95,28.76,0
44.98,28.77,0
44.98,28.76,0
44.98,28.77,0
44.98,28.77,0
44.98,28.77,0
44.95,28.76,0
44.95,28.75,0
44.91,28.77,0
44.91,28.76,0
44.95,28.77,0
44.91,28.77,0
44.91,28.77,0
44.91,28.77,0
44.91,28.77,0
44.91,28.77,0
44.95,28.77,0
44.12,28.75,0
44.08,28.74,0
43.98,28.75,0
43.95,28.74,0
43.95,28.75,0
43.98,28.75,0
43.98,28.76,0
43.92,28.75,0
43.85,28.73,0
43.85,28.73,0
43.92,28.74,0
43.85,28.74,0
43.82,28.74,0
43.82,28.73,0
43.85,28.74,0
43.85,28.73,0
43.85,28.73,0
43.82,28.73,0
43.79,28.72,0
43.79,28.72,0
43.82,28.73,0
43.85,28.73,0
43.85,28.73,0
43.82,28.72,0
43.79,28.73,0
43.79,28.72,0
43.72,28.74,0
43.75,28.74,0
43.75,28.73,0
43.72,28.74,0
43.65,28.74,0
43.65,28.75,0
43.62,28.74,0
43.65,28.73,0
43.65,28.74,0
43.62,28.74,0
43.65,28.74,0
43.65,28.74,0
43.65,28.74,0
43.65,28.74,0
43.65,28.76,0
43.65,28.76,0
43.59,28.75,0
43.55,28.75,0
43.55,28.75,0
43.55,28.74,0
43.52,28.75,0
43.49,28.74,0
43.45,28.74,0
43.45,28.75,0
43.45,28.75,0
43.45,28.75,0
43.45,28.75,0
43.45,28.74,0
43.42,28.75,0
43.45,28.74,0
43.45,28.74,0
43.45,28.75,0
43.39,28.74,0
43.39,28.75,0
43.42,28.76,0
43.35,28.76,0
43.39,28.75,0
43.32,28.74,0
43.29,28.75,0
43.29,28.75,0
43.32,28.74,0
43.29,28.75,0
43.25,28.75,0
43.22,28.75,0
43.22,28.75,0
43.19,28.73,0
43.22,28.73,0
43.25,28.72,0
43.22,28.72,0
43.25,28.74,0
43.25,28.73,0
43.35,28.74,0
43.32,28.74,0
43.25,28.74,0
43.22,28.73,0
43.19,28.74,0
43.12,28.74,0
43.12,28.75,0
43.12,28.73,0
43.12,28.75,0
43.12,28.75,0
43.12,28.74,0
43.09,28.75,0
43.05,28.75,0
43.05,28.74,0
43.09,28.74,0
43.12,28.74,0
43.12,28.75,0
43.09,28.75,0
43.09,28.75,0
43.05,28.75,0
43.05,28.73,0
43.02,28.73,0
43.05,28.74,0
43.09,28.76,0
43.12,28.75,0
43.05,28.75,0
43.05,28.73,0
42.99,28.74,0
42.85,28.7,0
42.69,28.67,0
42.72,28.66,0
42.72,28.64,0
43.12,28.64,0
43.69,28.65,0
44.38,28.64,0
43.98,28.63,0
43.95,28.58,0
43.79,28.55,0
44.32,28.54,0
44.65,28.52,0
44.78,28.52,0
44.91,28.52,0
44.98,28.55,0
44.98,28.57,0
45.01,28.57,0
44.88,28.58,0
44.71,28.6,0
44.65,28.61,0
44.61,28.62,0
44.58,28.61,0
44.48,28.59,0
44.55,28.58,0
44.61,28.58,0
44.68,28.6,0
44.78,28.6,0
44.81,28.6,0
44.85,28.62,0
44.91,28.63,0
44.95,28.64,0
44.91,28.65,0
44.71,28.65,0
44.71,28.66,0
44.68,28.67,0
44.65,28.67,0
44.65,28.67,0
44.71,28.67,0
44.78,28.68,0
44.85,28.69,0
44.88,28.69,0
44.91,28.7,0
44.98,28.71,0
44.98,28.71,0
44.95,28.7,0
44.91,28.7,0
44.88,28.71,0
44.85,28.7,0
44.75,28.69,0
44.71,28.69,0
44.75,28.69,0
44.78,28.69,0
44.85,28.7,0
44.85,28.7,0
44.88,28.7,0
44.81,28.69,0
44.78,28.71,0
44.75,28.7,0
44.75,28.7,0
44.78,28.7,0
44.75,28.69,0
44.78,28.71,0
44.78,28.7,0
44.71,28.71,0
44.65,28.69,0
44.52,28.67,0
44.48,28.65,0
44.48,28.63,0
44.52,28.63,0
44.52,28.63,0
44.55,28.62,0
44.58,28.62,0
44.68,28.61,0
44.71,28.61,0
44.78,28.6,0
44.88,28.6,0
44.88,28.6,0
44.88,28.62,0
44.85,28.63,0
44.88,28.61,0
45.04,28.61,0
45.01,28.6,0
44.78,28.57,0
44.71,28.54,0
44.78,28.53,0
44.71,28.54,0
44.75,28.54,0
44.71,28.54,0
44.71,28.54,0
44.61,28.53,0
44.58,28.51,0
44.58,28.51,0
44.58,28.5,0
44.58,28.5,0
44.58,28.48,0
44.58,28.5,0
44.52,28.47,0
44.52,28.47,0
44.48,28.44,0
44.48,28.43,0
44.45,28.43,0
44.45,28.44,0
44.42,28.43,0
44.42,28.43,0
44.38,28.43,0
44.35,28.43,0
44.35,28.41,0
44.35,28.41,0
44.35,28.39,0
44.35,28.41,0
44.35,28.41,0
44.32,28.4,0
44.32,28.35,0
44.35,28.36,0
44.38,28.35,0
44.38,28.37,0
44.35,28.38,0
44.35,28.38,0
44.32,28.36,0
44.28,28.35,0
44.25,28.35,0
44.22,28.34,0
44.22,28.34,0
44.18,28.34,0
44.18,28.31,0
44.18,28.32,0
44.18,28.32,0
44.18,28.31,0
44.18,28.3,0
44.15,28.31,0
44.18,28.3,0
44.18,28.3,0
44.18,28.29,0
44.18,28.27,0
44.22,28.28,0
44.22,28.28,0
44.18,28.29,0
44.15,28.27,0
44.12,28.25,0
44.15,28.23,0
44.15,28.22,0
44.18,28.2,0
44.18,28.23,0
44.12,28.22,0
44.08,28.21,0
44.08,28.21,0
44.08,28.21,0
44.08,28.22,0
44.05,28.22,0
44.08,28.2,0
44.08,28.21,0
44.08,28.22,0
44.08,28.23,0
44.05,28.23,0
44.05,28.25,0
44.05,28.24,0
44.05,28.24,0
44.02,28.23,0
43.98,28.21,0
43.98,28.23,0
43.95,28.24,0
43.92,28.23,0
43.88,28.23,0
43.88,28.23,0
43.88,28.22,0
43.85,28.21,0
43.85,28.21,0
43.88,28.21,0
43.88,28.18,0
43.92,28.17,0
43.92,28.16,0
43.98,28.15,0
43.98,28.14,0
43.98,28.12,0
43.98,28.13,0
43.98,28.13,0
43.98,28.13,0
43.95,28.14,0
43.92,28.15,0
43.88,28.14,0
43.88,28.13,0
43.88,28.15,0
43.85,28.13,0
43.85,28.13,0
43.85,28.13,0
43.85,28.14,0
43.85,28.15,0
43.79,28.15,0
43.79,28.13,0
43.85,28.14,0
43.82,28.15,0
43.82,28.13,0
43.82,28.11,0
43.79,28.13,0
43.79,28.14,0
43.79,28.13,0
43.79,28.12,0
43.79,28.13,0
43.72,28.13,0
43.72,28.13,0
43.72,28.12,0
43.72,28.13,0
43.69,28.11,0
43.69,28.11,0
43.69,28.09,0
43.72,28.1,0
43.72,28.11,0
43.65,28.09,0
43.69,28.1,0
43.72,28.11,0
43.72,28.1,0
43.72,28.11,0
43.69,28.11,0
43.69,28.1,0
43.69,28.11,0
43.65,28.1,0
43.65,28.11,0
43.62,28.09,0
43.62,28.1,0
43.59,28.12,0
43.59,28.1,0
43.59,28.11,0
43.59,28.1,0
43.59,28.09,0
46,28.14,0
45.7,28.18,0
44.98,28.17,0
44.38,28.15,0
44.12,28.15,0
44.05,28.17,0
43.92,28.16,0
43.85,28.16,0
43.85,28.17,0
43.85,28.16,0
43.82,28.15,0
43.79,28.13,0
43.79,28.13,0
43.85,28.11,0
43.92,28.11,0
43.92,28.09,0
43.95,28.09,0
43.98,28.09,0
43.95,28.09,0
43.92,28.07,0
43.92,28.1,0
43.88,28.1,0
43.85,28.11,0
43.88,28.1,0
43.85,28.08,0
43.85,28.07,0
43.85,28.05,0
43.88,28.04,0
43.92,28.04,0
43.92,28.02,0
43.85,28.02,0
43.85,28.03,0
43.82,28.03,0
43.85,28.03,0
43.79,28.03,0
43.79,28,0
43.79,28.01,0
43.79,28.02,0
43.79,28.01,0
43.79,27.99,0
43.79,28,0
43.79,27.99,0
43.75,28.01,0
43.75,28.02,0
43.72,28.04,0
43.72,28.03,0
43.65,28.02,0
43.65,28.01,0
43.65,28.01,0
43.65,28.01,0
43.65,27.99,0
43.65,27.99,0
43.62,27.98,0
43.65,27.98,0
43.62,27.97,0
